	GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
33287	37067	FIPS_37067	Forsyth County	Piedmont-Triad	Northwest Piedmont	Government and government enterprises	2018	1587550.0
33288	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2018	
33289	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2018	2762.0
33290	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Utilities	2018	
33291	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Construction	2018	101023.0
33292	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Manufacturing	2018	370704.0
33293	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Wholesale trade	2018	
33294	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Retail trade	2018	69590.0
33295	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Transportation and warehousing	2018	28548.0
33296	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Information	2018	24063.0
33297	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Real estate and rental and leasing	2018	212214.0
33298	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Professional and business services	2018	144074.0
33299	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Management of companies and enterprises	2018	22072.0
33300	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Administrative and support and waste management and remediation services	2018	67033.0
33301	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Educational services	2018	17428.0
33302	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Health care and social assistance	2018	53225.0
33303	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Arts, entertainment, and recreation	2018	4213.0
33304	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	   Accommodation and food services	2018	23031.0
33305	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	  Other services (except government and government enterprises)	2018	50083.0
33306	37069	FIPS_37069	Franklin County	North Central	Kerr-Tar	Government and government enterprises	2018	172013.0
33307	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Agriculture, forestry, fishing and hunting	2018	364.0
33308	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Mining, quarrying, and oil and gas extraction	2018	15378.0
33309	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Utilities	2018	118763.0
33310	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Construction	2018	298997.0
33311	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Manufacturing	2018	1956042.0
33312	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Wholesale trade	2018	395824.0
33313	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Retail trade	2018	536884.0
33314	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Transportation and warehousing	2018	129593.0
33315	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Information	2018	120531.0
33316	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Real estate and rental and leasing	2018	1287190.0
33317	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Professional and business services	2018	485684.0
33318	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Management of companies and enterprises	2018	70978.0
33319	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Administrative and support and waste management and remediation services	2018	230360.0
33320	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Educational services	2018	61789.0
33321	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Health care and social assistance	2018	836872.0
33322	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Arts, entertainment, and recreation	2018	31045.0
33323	37071	FIPS_37071	Gaston County	Southwest	Gaston County	   Accommodation and food services	2018	236394.0
33324	37071	FIPS_37071	Gaston County	Southwest	Gaston County	  Other services (except government and government enterprises)	2018	199744.0
33325	37071	FIPS_37071	Gaston County	Southwest	Gaston County	Government and government enterprises	2018	754543.0
33326	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2018	6703.0
33327	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2018	0.0
33328	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Utilities	2018	1499.0
33329	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Construction	2018	
33330	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Manufacturing	2018	
33331	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Wholesale trade	2018	7479.0
33332	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Retail trade	2018	7582.0
33333	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Transportation and warehousing	2018	
33334	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Information	2018	
33335	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Real estate and rental and leasing	2018	39336.0
33336	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Professional and business services	2018	26286.0
33337	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Management of companies and enterprises	2018	22149.0
33338	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2018	886.0
33339	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Educational services	2018	93.0
33340	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Health care and social assistance	2018	
33341	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Arts, entertainment, and recreation	2018	
33342	37073	FIPS_37073	Gates County	Northeast	Northeastern	   Accommodation and food services	2018	
33343	37073	FIPS_37073	Gates County	Northeast	Northeastern	  Other services (except government and government enterprises)	2018	7574.0
33344	37073	FIPS_37073	Gates County	Northeast	Northeastern	Government and government enterprises	2018	32823.0
33345	37075	FIPS_37075	Graham County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2018	3409.0
33346	37075	FIPS_37075	Graham County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2018	775.0
33347	37075	FIPS_37075	Graham County	Western	Southwestern	  Utilities	2018	35902.0
33348	37075	FIPS_37075	Graham County	Western	Southwestern	  Construction	2018	39391.0
33349	37075	FIPS_37075	Graham County	Western	Southwestern	  Manufacturing	2018	13316.0
33350	37075	FIPS_37075	Graham County	Western	Southwestern	  Wholesale trade	2018	4515.0
33351	37075	FIPS_37075	Graham County	Western	Southwestern	  Retail trade	2018	9503.0
33352	37075	FIPS_37075	Graham County	Western	Southwestern	  Transportation and warehousing	2018	
33353	37075	FIPS_37075	Graham County	Western	Southwestern	  Information	2018	
33354	37075	FIPS_37075	Graham County	Western	Southwestern	   Real estate and rental and leasing	2018	47538.0
33355	37075	FIPS_37075	Graham County	Western	Southwestern	  Professional and business services	2018	32749.0
33356	37075	FIPS_37075	Graham County	Western	Southwestern	   Management of companies and enterprises	2018	
33357	37075	FIPS_37075	Graham County	Western	Southwestern	   Administrative and support and waste management and remediation services	2018	7844.0
33358	37075	FIPS_37075	Graham County	Western	Southwestern	   Educational services	2018	310.0
33359	37075	FIPS_37075	Graham County	Western	Southwestern	   Health care and social assistance	2018	5421.0
33360	37075	FIPS_37075	Graham County	Western	Southwestern	   Arts, entertainment, and recreation	2018	
33361	37075	FIPS_37075	Graham County	Western	Southwestern	   Accommodation and food services	2018	
33362	37075	FIPS_37075	Graham County	Western	Southwestern	  Other services (except government and government enterprises)	2018	
33363	37075	FIPS_37075	Graham County	Western	Southwestern	Government and government enterprises	2018	34125.0
33364	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2018	10452.0
33365	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2018	430.0
33366	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Utilities	2018	
33367	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Construction	2018	79978.0
33368	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Manufacturing	2018	823540.0
33369	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Wholesale trade	2018	
33370	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Retail trade	2018	85576.0
33371	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Transportation and warehousing	2018	58678.0
33372	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Information	2018	8012.0
33373	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Real estate and rental and leasing	2018	206005.0
33374	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Professional and business services	2018	132759.0
33375	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Management of companies and enterprises	2018	25000.0
33376	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Administrative and support and waste management and remediation services	2018	79373.0
33377	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Educational services	2018	
33378	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Health care and social assistance	2018	
33379	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Arts, entertainment, and recreation	2018	1509.0
33380	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	   Accommodation and food services	2018	35171.0
33381	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	  Other services (except government and government enterprises)	2018	36549.0
33382	37077	FIPS_37077	Granville County	North Central	Kerr-Tar	Government and government enterprises	2018	741679.0
33383	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2018	95361.0
33384	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2018	0.0
33385	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Utilities	2018	1593.0
33386	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Construction	2018	19404.0
33387	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Manufacturing	2018	29143.0
33388	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Wholesale trade	2018	12576.0
33389	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Retail trade	2018	22186.0
33390	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Transportation and warehousing	2018	
33391	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Information	2018	635.0
33392	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Real estate and rental and leasing	2018	79497.0
33393	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Professional and business services	2018	33114.0
33394	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Management of companies and enterprises	2018	25653.0
33395	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2018	3412.0
33396	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Educational services	2018	1459.0
33397	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Health care and social assistance	2018	28561.0
33398	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2018	
33399	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	   Accommodation and food services	2018	
33400	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2018	11645.0
33401	37079	FIPS_37079	Greene County	Southeast	Eastern Carolina	Government and government enterprises	2018	126798.0
33402	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Agriculture, forestry, fishing and hunting	2018	32547.0
33403	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Mining, quarrying, and oil and gas extraction	2018	14495.0
33404	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Utilities	2018	50674.0
33405	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Construction	2018	1231465.0
33406	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Manufacturing	2018	7996621.0
33407	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Wholesale trade	2018	2960863.0
33408	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Retail trade	2018	1776217.0
33409	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Transportation and warehousing	2018	1331011.0
33410	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Information	2018	986349.0
33411	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Real estate and rental and leasing	2018	4200313.0
33412	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Professional and business services	2018	3988187.0
33413	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Management of companies and enterprises	2018	814963.0
33414	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Administrative and support and waste management and remediation services	2018	1310418.0
33415	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Educational services	2018	362046.0
33416	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Health care and social assistance	2018	2820389.0
33417	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Arts, entertainment, and recreation	2018	166782.0
33418	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	   Accommodation and food services	2018	976341.0
33419	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	  Other services (except government and government enterprises)	2018	652712.0
33420	37081	FIPS_37081	Guilford County	Piedmont-Triad	Greensboro/High Point/Guilford	Government and government enterprises	2018	2784249.0
33421	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Agriculture, forestry, fishing and hunting	2018	14667.0
33422	37083	FIPS_37083	Halifax County	Northeast	Turning Point	  Mining, quarrying, and oil and gas extraction	2018	0.0
